soil,temp,humidity,watering
50,36.6,28,0
51,28.6,23,0
14,25.1,45,1
92,15.1,76,0
34,33.3,31,1
59,28.4,32,0
45,26.4,64,0
72,26.9,27,0
52,18.5,52,0
43,17.0,51,0
80,23.8,76,0
77,22.2,68,0
38,34.8,66,1
32,17.6,60,1
93,40.4,79,0
79,16.5,78,0
20,30.5,30,1
87,40.2,93,0
73,25.7,58,0
56,30.7,74,0
47,25.5,35,1
75,21.3,61,0
82,28.4,91,0
63,25.7,20,0
52,33.5,26,0
28,41.2,81,1
65,36.6,31,0
74,22.2,20,0
87,17.7,43,0
25,15.7,66,1
60,28.2,47,0
29,38.0,38,1
93,34.1,81,0
32,36.2,37,1
31,30.3,71,1
42,22.0,43,0
76,39.9,61,0
35,35.6,70,1
63,25.2,95,0
88,20.0,41,0
61,27.8,50,0
84,40.2,40,0
33,34.5,63,1
88,18.8,37,0
35,33.5,22,1
78,17.5,20,0
13,26.4,44,1
34,35.6,42,1
71,22.5,37,0
32,41.0,83,1
89,16.9,95,0
72,19.0,21,0
91,28.0,61,0
15,23.9,54,1
93,24.2,69,0
12,39.7,76,1
46,26.8,28,1
30,29.9,48,1
20,15.8,70,1
41,41.6,47,1
91,19.2,75,0
85,34.6,39,0
21,28.3,79,1
64,20.9,29,0
58,38.9,84,0
94,40.9,70,0
56,40.1,81,0
8,40.0,76,1
5,20.6,66,1
11,21.4,24,1
47,31.6,41,0
84,28.6,58,0
22,32.0,30,1
9,32.3,58,1
11,18.6,83,1
39,15.5,75,0
65,36.1,66,0
69,19.5,78,0
58,18.7,92,0
5,37.7,75,1
25,15.4,25,1
36,34.1,44,1
70,32.9,65,0
86,37.9,71,0
38,40.5,29,1
41,30.5,54,1
45,31.1,95,0
31,17.8,47,1
80,33.9,93,0
91,28.1,93,0
74,34.1,29,0
37,31.2,84,1
59,15.9,60,0
45,15.4,56,0
81,34.0,46,0
23,37.2,75,1
42,20.8,36,1
33,41.3,52,1
53,17.7,32,0
25,34.4,94,1
95,40.2,88,0
88,17.0,33,0
47,31.6,91,0
48,21.2,22,1
5,33.9,43,1
92,27.2,40,0
22,39.6,95,1
72,34.0,58,0
68,23.1,40,0
48,25.7,79,0
69,33.8,28,0
70,35.9,87,0
23,39.5,36,1
31,27.2,89,1
88,28.0,62,0
89,29.8,57,0
13,25.5,26,1
54,33.8,45,0
94,34.5,93,0
87,25.0,59,0
64,35.2,93,0
81,29.5,54,0
55,15.7,61,0
70,26.6,76,0
84,22.3,69,0
29,38.9,89,1
35,41.2,76,1
24,20.4,35,1
11,37.7,27,1
78,38.8,73,0
15,25.4,36,1
5,17.7,61,1
50,39.3,77,0
92,28.7,55,0
47,28.5,86,0
56,23.7,65,0
68,24.5,42,0
37,27.7,55,0
5,15.2,69,1
72,27.1,86,0
58,36.8,36,0
42,33.4,65,1
14,26.2,65,1
37,23.8,39,1
27,39.1,58,1
38,16.9,85,0
80,31.5,57,0
5,18.9,45,1
30,29.3,88,1
59,15.5,49,0
45,37.2,25,1
13,27.2,51,1
57,20.2,58,0
39,19.2,47,0
70,32.4,27,0
27,16.2,62,1
11,29.6,88,1
33,15.8,55,1
13,20.7,94,1
6,30.8,75,1
86,16.8,80,0
81,28.1,93,0
67,18.6,54,0
48,41.7,91,0
39,18.0,66,0
54,31.5,87,0
6,23.1,25,1
64,20.5,68,0
93,28.3,85,0
6,30.5,83,1
86,32.3,48,0
78,21.8,22,0
48,30.8,90,0
10,18.8,75,1
5,19.6,52,1
39,19.0,25,1
34,41.2,65,1
72,31.2,37,0
47,29.1,22,1
64,20.2,59,0
24,16.1,32,1
77,35.1,78,0
65,22.7,75,0
63,24.8,66,0
19,32.7,28,1
70,39.3,54,0
92,29.1,40,0
30,15.1,86,1
21,37.7,60,1
87,29.0,70,0
94,28.9,55,0
18,30.4,40,1
36,32.5,48,1
26,41.2,74,1
8,34.9,66,1
75,25.2,55,0
26,27.4,81,1
42,40.1,46,1
17,37.9,76,1
29,33.9,69,1
56,19.9,95,0
32,32.7,31,1
52,17.5,87,0
16,27.7,84,1
24,23.0,38,1
53,37.2,63,0
77,23.4,90,0
80,37.6,73,0
24,21.4,78,1
23,20.9,80,1
20,27.2,84,1
79,15.7,39,0
26,21.2,93,1
12,16.0,74,1
45,37.2,89,0
85,32.2,27,0
90,39.0,55,0
64,41.6,94,0
46,34.0,29,1
85,36.4,73,0
68,23.5,45,0
80,29.2,89,0
74,31.9,25,0
62,35.2,79,0
70,16.8,94,0
13,23.7,27,1
76,30.7,67,0
70,41.7,69,0
26,25.9,90,1
31,28.6,90,1
70,27.0,46,0
72,15.6,39,0
7,33.5,71,1
15,19.1,95,1
56,33.4,43,0
19,40.3,23,1
85,37.9,31,0
75,38.7,89,0
17,19.2,92,1
87,36.3,86,0
87,25.4,32,0
70,35.7,23,0
88,37.3,20,0
56,25.5,24,0
20,16.3,95,1
21,20.9,38,1
80,30.0,69,0
75,31.4,49,0
33,22.4,85,1
89,40.1,75,0
89,23.2,78,0
10,21.6,60,1
10,26.4,61,1
63,28.8,72,0
71,36.1,48,0
29,24.1,77,1
6,36.6,76,1
35,35.0,41,1
89,39.3,47,0
17,23.7,63,1
85,16.2,60,0
61,33.3,24,0
50,18.4,31,0
72,27.9,48,0
71,22.4,55,0
38,16.2,67,0
70,29.5,33,0
14,23.4,59,1
66,40.7,33,0
24,40.3,61,1
11,20.4,88,1
61,18.1,70,0
73,31.2,24,0
79,32.2,77,0
84,27.1,26,0
23,21.3,58,1
85,22.2,74,0
70,22.9,72,0
65,30.5,57,0
8,39.7,49,1
59,34.6,74,0
43,37.0,28,1
60,20.9,37,0
83,23.6,47,0
68,28.7,46,0
20,24.6,83,1
51,27.2,40,0
81,39.6,38,0
89,26.9,33,0
70,25.6,91,0
31,34.2,37,1
77,37.4,62,0
76,24.9,58,0
87,19.4,49,0
34,19.7,31,1
53,38.1,67,0
13,29.8,52,1
73,21.7,75,0
54,15.6,79,0
31,23.1,69,1
65,34.1,69,0
27,34.6,64,1
85,30.5,89,0
41,32.6,82,1
39,35.0,34,1
59,16.7,20,0
48,15.4,40,0
26,17.1,32,1
56,30.2,29,0
87,37.5,56,0
17,21.2,58,1
40,33.0,69,1
94,39.0,95,0
37,37.1,46,1
93,28.1,77,0
41,15.7,36,1
80,36.9,36,0
73,25.9,50,0
30,35.8,23,1
24,26.5,64,1
8,30.5,94,1
54,34.1,43,0
19,30.1,44,1
58,25.2,78,0
20,31.2,68,1
58,26.2,29,0
5,18.8,60,1
55,39.7,55,0
27,36.9,24,1
22,36.4,36,1
22,33.4,48,1
39,31.6,89,1
10,17.0,46,1
61,41.2,90,0
33,39.1,82,1
50,31.7,22,0
17,27.8,77,1
83,16.9,39,0
86,23.2,71,0
20,22.4,23,1
83,19.4,51,0
49,16.7,58,0
55,39.5,75,0
44,18.8,68,0
11,18.0,69,1
36,28.2,36,1
53,20.9,92,0
79,36.1,65,0
87,25.3,62,0
50,30.7,40,0
86,19.9,76,0
53,38.0,53,0
16,23.1,25,1
8,20.8,90,1
46,15.1,42,0
47,24.3,46,0
39,36.0,52,1
75,25.8,38,0
28,29.4,88,1
34,30.5,58,1
65,35.4,49,0
13,21.8,66,1
40,25.2,30,1
52,33.5,57,0
79,37.4,39,0
50,17.5,53,0
94,36.1,78,0
72,29.0,95,0
45,20.8,37,1
93,15.2,21,0
79,23.7,51,0
61,28.4,75,0
59,17.6,44,0
11,33.9,67,1
69,16.4,32,0
94,29.5,51,0
15,23.4,94,1
15,23.8,28,1
37,21.2,81,0
73,26.1,33,0
6,28.1,90,1
14,29.8,32,1
10,31.6,71,1
85,29.2,74,0
43,18.5,78,0
11,26.0,90,1
88,37.6,38,0
59,37.2,45,0
36,40.0,29,1
52,40.4,42,0
95,35.1,21,0
56,15.9,43,0
29,16.5,84,1
60,38.6,62,0
94,15.5,61,0
22,19.5,32,1
17,22.8,39,1
8,25.9,81,1
9,17.8,29,1
37,23.6,95,0
77,18.8,32,0
56,26.5,51,0
31,37.9,86,1
23,18.5,37,1
40,16.0,60,0
34,38.5,95,1
21,20.0,42,1
11,25.1,37,1
88,15.7,25,0
14,18.1,46,1
37,29.4,46,0
33,30.5,44,1
34,32.3,66,1
28,29.0,34,1
32,19.3,52,1
47,37.5,72,0
91,22.6,36,0
32,23.2,84,1
56,23.1,58,0
83,27.0,20,0
27,22.1,85,1
60,26.6,54,0
27,35.1,94,1
50,21.7,78,0
86,33.1,51,0
40,32.9,90,1
86,31.9,42,0
84,27.7,49,0
50,25.9,31,0
47,33.6,69,0
56,25.0,62,0
77,37.9,54,0
67,35.6,69,0
25,25.0,51,1
86,28.8,73,0
58,23.1,54,0
65,36.1,67,0
33,21.7,94,1
94,25.0,56,0
61,36.0,54,0
55,26.7,60,0
90,21.3,46,0
76,30.7,72,0
21,35.6,93,1
75,39.0,51,0
24,22.8,69,1
68,39.9,39,0
43,17.8,80,0
15,19.2,78,1
87,33.8,73,0
30,35.1,90,1
33,23.7,47,1
89,22.7,90,0
47,28.5,74,0
36,33.1,23,1
57,36.2,70,0
73,19.0,92,0
65,30.9,50,0
83,31.4,89,0
89,17.1,32,0
50,38.2,84,0
15,17.7,85,1
88,20.3,79,0
16,15.8,22,1
68,36.8,80,0
21,25.2,80,1
93,19.5,20,0
17,22.4,74,1
66,40.9,22,0
76,39.2,69,0
40,30.5,35,1
21,41.4,56,1
55,36.2,95,0
43,36.1,76,1
55,20.0,55,0
23,35.2,41,1
54,37.7,57,0
49,35.3,46,0
29,31.1,78,1
22,35.2,94,1
80,32.0,58,0
6,20.8,93,1
38,28.7,30,1
90,18.0,72,0
94,39.6,57,0
77,27.4,72,0
62,41.7,23,0
57,33.4,90,0
33,20.9,48,1
81,18.0,33,0
54,17.9,64,0
78,15.7,71,0
36,30.3,54,1
79,15.9,30,0
29,21.1,54,1
39,20.8,73,0
66,32.7,46,0
92,22.4,32,0
41,16.2,92,0
74,36.5,53,0
16,34.7,29,1
60,28.3,47,0
9,17.0,52,1
74,17.5,71,0
6,41.3,94,1
88,34.2,30,0
8,16.3,59,1
88,39.3,40,0
9,19.1,91,1
58,38.0,35,0
56,39.7,24,0
14,38.7,25,1
36,22.9,35,1
30,22.0,62,1
43,29.9,39,1
12,20.7,45,1
14,26.5,81,1
77,41.6,32,0
67,37.6,95,0
17,20.5,89,1
53,16.6,61,0
66,17.7,31,0
68,18.1,37,0
95,17.6,59,0
7,41.9,58,1
64,33.1,20,0
25,41.2,86,1
76,36.7,31,0
42,17.5,36,1
73,27.4,58,0
45,18.7,82,0
94,17.0,47,0
60,27.9,85,0
52,28.3,57,0
59,20.1,29,0
35,30.0,30,1
9,39.8,83,1
43,31.6,34,1
89,41.6,35,0
78,42.0,41,0
36,32.3,35,1
49,22.7,26,1
14,34.2,30,1
47,20.9,26,1
57,31.1,75,0
89,20.0,28,0
57,29.8,64,0
48,19.5,61,0
27,35.5,83,1
44,39.1,20,1
22,32.1,56,1
67,34.5,28,0
95,27.6,89,0
81,34.0,55,0
71,29.2,65,0
59,25.5,56,0
69,30.4,48,0
12,15.8,33,1
80,41.7,63,0
60,27.2,71,0
31,24.9,84,1
42,38.9,43,1
62,32.2,31,0
63,19.2,71,0
22,35.5,66,1
56,24.9,53,0
53,38.6,80,0
7,32.9,30,1
42,38.2,55,1
19,37.6,20,1
53,28.7,73,0
28,22.0,85,1
61,36.0,33,0
5,15.1,72,1
57,29.6,27,0
91,22.3,32,0
67,18.7,38,0
5,27.7,41,1
29,28.5,34,1
20,24.5,40,1
22,21.2,90,1
23,19.9,91,1
24,22.7,88,1
40,27.7,39,1
72,20.2,95,0
81,23.0,20,0
39,17.5,90,0
39,27.2,34,1
34,25.1,33,1
95,18.1,51,0
49,33.0,60,0
29,23.6,76,1
23,19.4,87,1
80,18.5,20,0
60,22.8,66,0
67,30.0,25,0
81,35.5,87,0
35,15.8,89,0
7,38.0,23,1
43,17.8,56,0
47,21.5,29,1
83,24.0,36,0
70,35.5,32,0
88,22.1,80,0
76,26.1,78,0
41,34.8,36,1
75,16.0,30,0
87,28.8,91,0
83,21.0,69,0
33,35.4,83,1
76,32.3,23,0
91,41.9,79,0
76,30.8,34,0
90,18.9,48,0
89,31.8,76,0
37,40.1,50,1
56,31.1,21,0
45,37.0,90,0
46,40.9,83,0
52,31.0,59,0
94,35.7,89,0
40,20.0,20,1
58,31.3,75,0
77,32.2,58,0
50,39.1,86,0
82,36.6,74,0
6,25.2,26,1
54,24.0,78,0
35,21.3,54,0
52,27.0,25,0
15,25.8,38,1
61,26.2,48,0
58,32.9,28,0
43,30.9,90,1
12,18.8,48,1
86,15.6,55,0
29,27.9,71,1
83,31.6,70,0
42,22.3,78,0
68,38.2,43,0
46,36.7,21,1
73,22.6,43,0
35,35.1,52,1
27,20.7,85,1
5,35.7,55,1
15,27.3,36,1
44,18.0,62,0
48,21.7,70,0
81,17.9,88,0
48,23.5,56,0
79,40.1,69,0
27,37.5,92,1
53,15.4,55,0
26,25.0,27,1
35,41.9,47,1
33,32.7,63,1
91,31.2,65,0
28,40.1,30,1
46,32.3,37,1
72,25.4,25,0
40,15.5,37,1
82,26.7,43,0
93,31.7,31,0
61,19.3,82,0
42,40.7,37,1
21,15.7,31,1
57,27.5,42,0
20,24.7,50,1
80,19.8,71,0
53,31.3,80,0
5,25.7,36,1
50,35.3,47,0
20,37.7,95,1
25,28.5,58,1
73,36.1,65,0
5,20.0,25,1
58,17.6,94,0
11,17.9,50,1
87,21.6,67,0
84,21.1,82,0
15,31.3,20,1
12,32.4,43,1
95,30.7,63,0
60,17.7,38,0
28,37.7,68,1
91,22.6,83,0
13,28.9,67,1
50,41.2,59,0
5,34.6,94,1
84,36.9,38,0
34,15.0,64,1
32,18.7,49,1
15,41.0,79,1
64,39.7,88,0
14,22.7,68,1
42,26.9,56,0
36,27.0,35,1
83,23.0,65,0
30,33.3,33,1
15,33.1,83,1
59,41.2,74,0
48,16.6,42,0
89,27.7,73,0
13,18.4,93,1
25,30.0,61,1
66,29.8,72,0
89,17.0,27,0
24,18.6,28,1
91,18.1,81,0
85,29.8,76,0
8,25.4,81,1
85,26.5,62,0
36,18.7,45,0
92,28.1,89,0
50,30.8,29,0
22,25.2,86,1
41,32.5,67,1
58,21.0,83,0
15,17.2,39,1
82,23.4,22,0
10,15.8,51,1
63,37.4,51,0
77,35.3,92,0
94,19.0,51,0
94,33.8,46,0
23,22.0,64,1
81,32.8,84,0
53,25.3,46,0
21,41.2,88,1
38,17.8,90,0
30,36.6,83,1
57,24.2,29,0
48,39.2,87,0
22,16.1,32,1
40,33.0,23,1
54,36.7,40,0
94,26.6,57,0
28,26.6,48,1
52,16.7,38,0
67,19.9,55,0
45,40.5,48,0
36,28.2,66,0
91,25.6,69,0
83,27.7,72,0
38,29.3,85,0
42,30.9,40,1
26,22.5,93,1
41,34.1,35,1
7,23.3,37,1
45,15.2,72,0
79,18.5,92,0
58,23.8,88,0
47,38.2,38,1
91,16.5,73,0
21,35.3,73,1
68,19.8,49,0
45,34.0,76,0
79,36.0,52,0
92,38.7,37,0
14,18.5,34,1
43,26.8,67,0
5,20.0,45,1
42,39.1,79,1
75,41.6,20,0
41,39.6,83,1
77,27.5,37,0
52,18.1,86,0
42,33.8,26,1
63,15.7,49,0
88,31.5,37,0
16,22.9,91,1
92,37.7,38,0
36,20.2,39,1
93,16.5,92,0
94,34.0,60,0
13,34.4,70,1
67,25.8,76,0
6,25.7,72,1
85,20.9,37,0
71,26.5,20,0
19,16.8,37,1
24,15.7,26,1
91,29.0,84,0
39,18.4,52,0
74,20.5,47,0
59,37.9,93,0
53,15.6,85,0
26,40.3,89,1
82,25.9,30,0
94,20.6,21,0
47,32.3,52,0
82,39.8,75,0
81,18.6,91,0
52,39.8,55,0
77,34.3,26,0
19,38.4,38,1
38,31.8,31,1
77,40.1,67,0
11,37.3,20,1
14,17.9,62,1
42,25.6,80,0
49,36.3,87,0
93,39.2,27,0
74,38.7,47,0
72,34.8,93,0
86,35.4,24,0
41,21.9,28,1
12,22.6,54,1
35,16.7,71,0
54,39.1,63,0
14,33.6,62,1
29,29.1,33,1
40,28.9,47,0
66,23.4,60,0
50,28.7,45,0
10,31.9,21,1
18,39.9,86,1
45,25.3,77,0
19,28.2,77,1
75,22.1,31,0
82,16.0,79,0
89,17.8,87,0
93,30.1,46,0
66,33.9,75,0
16,17.9,86,1
54,26.5,86,0
59,18.0,92,0
78,27.7,69,0
61,24.6,86,0
30,32.9,40,1
57,16.8,25,0
46,38.4,62,0
73,20.6,44,0
37,24.6,89,0
13,30.9,74,1
46,26.9,39,1
74,25.0,66,0
35,41.7,94,1
88,31.0,85,0
25,22.6,69,1
56,32.8,32,0
64,39.4,81,0
47,30.1,28,1
92,23.9,54,0
59,26.5,82,0
82,38.5,20,0
30,15.2,85,1
48,20.5,79,0
27,27.9,69,1
60,31.0,48,0
37,23.5,67,0
95,16.7,60,0
21,38.6,67,1
43,26.5,50,0
5,36.7,79,1
29,40.4,20,1
73,39.7,80,0
21,38.9,21,1
86,27.3,48,0
76,38.4,41,0
66,36.4,80,0
63,39.8,34,0
20,38.7,84,1
42,18.8,36,1
93,34.8,84,0
54,20.4,27,0
6,26.9,30,1
23,17.0,38,1
40,18.8,57,0
91,22.8,47,0
91,41.0,64,0
89,28.1,77,0
65,17.5,74,0
20,33.3,94,1
85,27.8,68,0
51,34.2,75,0
49,35.8,71,0
63,26.0,25,0
82,31.5,68,0
72,38.1,44,0
41,36.0,22,1
7,31.6,66,1
24,19.4,56,1
22,41.6,68,1
92,34.2,45,0
63,31.9,43,0
21,37.6,94,1
14,35.5,51,1
84,34.0,78,0
7,24.8,56,1
66,33.1,73,0
11,35.6,62,1
68,36.3,95,0
19,17.2,62,1
9,35.1,32,1
10,16.9,39,1
58,15.2,84,0
9,18.6,64,1
76,30.4,46,0
90,22.1,79,0
48,31.1,91,0
31,21.0,56,1
69,28.5,46,0
50,28.3,31,0
81,20.0,56,0
78,25.9,92,0
16,37.1,69,1
36,41.2,84,1
57,41.6,69,0
41,33.3,50,1
24,15.6,46,1
16,40.4,83,1
93,18.7,72,0
59,24.9,86,0
23,23.4,88,1
47,22.1,95,0
26,41.7,83,1
90,18.5,20,0
10,36.9,38,1
7,29.7,26,1
16,23.2,68,1
7,23.6,95,1
8,30.1,63,1
40,20.6,38,1
68,38.7,71,0
88,20.5,27,0
87,33.8,45,0
35,23.6,73,0
88,39.6,68,0
81,34.2,45,0
6,17.4,27,1
12,34.5,95,1
11,29.2,95,1
35,16.8,76,0
71,18.1,20,0
44,38.0,88,1
10,19.7,49,1
47,33.9,55,0
13,24.0,43,1
84,33.4,49,0
11,39.9,48,1
86,27.0,74,0
16,21.5,73,1
55,19.6,23,0
70,36.3,30,0
22,41.6,74,1
71,16.8,93,0
43,36.1,52,1
63,37.9,64,0
33,17.0,31,1
9,41.4,90,1
32,33.2,51,1
6,38.3,75,1
68,40.1,77,0
84,28.6,37,0
17,30.1,35,1
44,18.8,74,0
82,21.3,72,0
50,32.5,33,0
56,36.9,74,0
66,33.6,32,0
70,28.4,70,0
21,32.8,89,1
32,26.0,50,1
60,29.7,65,0
8,17.4,70,1
86,19.4,71,0
27,31.0,43,1
59,26.7,76,0
70,37.4,85,0
6,30.4,44,1
62,32.4,30,0
55,41.7,61,0
26,20.1,88,1
82,15.0,57,0
79,30.8,60,0
77,29.5,37,0
46,24.2,81,0
66,27.6,75,0
46,41.3,83,0
53,23.0,90,0
29,39.6,67,1
73,15.7,23,0
14,39.8,57,1
20,35.9,33,1
54,23.9,90,0
79,20.1,28,0
22,30.9,65,1
55,24.5,31,0
73,29.4,30,0
87,18.1,59,0
72,26.6,27,0
88,24.7,25,0
5,34.4,43,1
38,22.3,43,0
71,40.6,91,0
67,24.4,79,0
11,31.9,22,1
23,30.9,22,1
20,17.7,39,1
48,32.1,28,1
87,28.7,24,0
68,22.4,93,0
7,25.8,64,1
24,41.9,40,1
34,38.0,72,1
82,20.7,35,0
86,30.1,69,0
26,38.9,21,1
68,32.3,22,0
22,36.9,42,1
54,32.6,74,0
22,22.0,93,1
62,24.8,80,0
86,22.8,23,0
94,36.8,83,0
93,17.5,55,0
44,25.6,67,0
57,33.3,83,0
37,16.3,68,0
74,39.4,46,0
51,32.4,52,0
52,20.9,62,0
13,22.6,74,1
75,41.3,73,0
50,40.0,85,0
30,33.0,54,1
69,20.4,57,0
76,35.0,49,0
89,40.4,65,0
88,29.8,74,0
85,19.3,73,0
68,20.8,70,0
43,29.0,50,0
24,15.8,78,1
65,24.9,80,0
5,40.0,57,1
36,19.3,72,0
83,30.1,52,0
43,21.6,75,0
81,33.6,88,0
9,24.6,59,1
45,36.6,66,0
9,31.1,88,1
39,25.8,41,0
6,16.4,45,1
40,19.6,45,0
77,16.2,79,0
62,21.1,82,0
23,37.8,95,1
45,22.3,64,0
90,32.0,20,0
35,30.2,23,1
13,26.4,62,1
76,41.8,34,0
50,16.0,36,0
93,33.8,20,0
43,41.8,22,1
89,20.0,91,0
17,23.4,63,1
34,38.9,37,1
64,31.1,49,0
33,35.3,62,1
29,17.1,32,1
19,18.8,65,1
78,15.8,41,0
56,24.7,78,0
38,19.0,75,0
91,25.3,43,0
90,24.3,26,0
72,24.8,48,0
72,20.2,64,0
49,22.9,30,1
38,32.1,75,1
10,36.6,30,1
79,21.3,32,0
15,27.9,58,1
49,37.4,60,0
92,20.9,78,0
94,15.8,73,0
22,27.8,89,1
18,26.2,45,1
36,26.9,69,0
17,41.9,37,1
16,33.0,80,1
52,41.0,41,0
59,21.9,32,0
27,35.3,23,1
70,22.0,35,0
70,41.3,76,0
55,19.3,95,0
84,40.2,74,0
78,21.3,75,0
35,15.5,50,0
84,31.1,29,0
60,35.1,27,0
44,24.1,62,0
83,37.2,89,0
23,39.8,36,1
91,34.0,73,0
61,21.1,32,0
27,40.7,47,1
40,36.1,87,1
76,29.3,24,0
44,28.6,31,1
89,22.9,39,0
12,18.9,51,1
56,23.0,25,0
91,18.9,42,0
35,17.9,52,0
21,27.7,67,1
61,25.2,43,0
82,31.5,34,0
47,22.9,23,1
41,32.0,44,1
15,29.1,45,1
87,23.1,75,0
83,25.1,30,0
9,33.5,40,1
90,41.5,81,0
66,18.2,33,0
46,15.4,38,1
92,30.8,79,0
82,18.4,63,0
13,39.6,47,1
25,28.7,74,1
23,33.5,30,1
11,34.7,82,1
34,37.1,39,1
25,17.6,90,1
36,25.7,29,1
46,27.0,78,0
60,36.0,34,0
8,24.7,92,1
70,33.4,82,0
5,26.9,57,1
49,38.0,30,1
52,38.3,27,0
37,22.4,26,1
6,36.8,42,1
5,18.5,68,1
71,21.6,83,0
76,31.5,47,0
44,32.2,27,1
26,31.1,84,1
56,27.2,70,0
11,21.4,26,1
39,15.2,46,0
39,26.0,78,0
91,24.4,28,0
73,34.2,38,0
35,36.3,89,1
69,17.6,29,0
36,37.4,36,1
62,19.7,26,0
45,17.7,51,0
40,25.1,32,1
74,23.4,39,0
5,17.7,88,1
89,29.8,66,0
35,19.7,90,0
30,33.5,29,1
91,25.4,35,0
86,26.1,73,0
6,21.4,92,1
91,33.0,31,0
88,40.3,81,0
36,34.9,21,1
64,35.2,95,0
95,23.3,82,0
59,28.0,25,0
10,15.6,36,1
15,21.9,32,1
11,41.1,21,1
63,18.1,50,0
39,30.1,23,1
88,33.1,61,0
18,19.9,78,1
5,29.3,30,1
19,38.8,94,1
15,31.8,58,1
51,22.0,66,0
58,31.3,38,0
83,25.7,63,0
54,37.2,43,0
63,26.6,30,0
35,26.9,34,1
93,35.4,84,0
69,26.2,38,0
59,21.5,65,0
56,17.9,71,0
53,39.9,76,0
74,20.9,23,0
52,24.8,46,0
63,17.7,89,0
72,27.9,56,0
10,19.5,37,1
32,33.6,56,1
90,25.3,28,0
43,23.0,70,0
53,19.7,74,0
31,34.6,20,1
42,40.7,34,1
14,36.7,73,1
17,33.5,42,1
85,33.1,67,0
28,23.0,49,1
19,31.2,88,1
58,20.6,73,0
38,27.9,52,0
54,23.5,88,0
77,25.5,85,0
66,40.0,47,0
53,29.9,49,0
5,15.8,89,1
33,28.1,49,1
56,34.7,30,0
49,30.6,43,0
23,36.0,34,1
89,32.4,81,0
12,25.3,48,1
40,16.7,53,0
11,25.2,38,1
79,17.5,89,0
62,19.6,85,0
25,22.6,35,1
71,20.2,31,0
73,18.1,94,0
56,32.6,81,0
47,33.3,87,0
83,34.7,86,0
88,21.8,93,0
66,39.1,94,0
83,27.1,27,0
45,19.4,37,1
18,28.2,34,1
40,29.7,72,0
47,41.7,65,0
71,34.9,90,0
84,29.4,33,0
6,26.7,83,1
32,32.1,60,1
57,38.3,32,0
57,20.4,32,0
26,31.1,66,1
50,27.1,42,0
58,17.8,59,0
82,26.1,82,0
76,28.7,31,0
78,37.7,47,0
72,38.0,95,0
87,30.7,94,0
11,25.6,41,1
94,16.3,46,0
87,37.2,83,0
14,26.5,83,1
49,20.1,41,0
19,25.5,44,1
58,39.9,50,0
14,27.7,87,1
47,22.2,24,1
10,23.4,27,1
36,27.9,40,0
81,24.6,57,0
52,28.9,62,0
69,21.1,73,0
35,33.4,95,1
75,35.5,35,0
24,28.0,55,1
32,31.3,39,1
23,39.6,63,1
18,26.8,54,1
13,37.5,43,1
46,30.1,28,1
85,35.0,52,0
68,38.4,42,0
18,37.1,43,1
95,20.1,24,0
20,33.8,70,1
34,30.4,53,1
50,22.0,46,0
76,21.8,49,0
17,23.5,47,1
11,31.3,21,1
65,31.1,86,0
89,34.9,25,0
88,30.9,59,0
51,38.8,94,0
73,27.5,55,0
9,30.2,42,1
94,17.9,81,0
86,36.0,44,0
47,32.6,31,1
58,25.8,28,0
13,38.7,47,1
84,27.7,74,0
62,15.8,37,0
20,27.9,48,1
95,22.9,21,0
95,39.8,59,0
21,32.6,41,1
39,17.5,87,0
34,36.9,27,1
57,33.2,51,0
28,34.8,75,1
45,23.3,21,1
17,39.1,32,1
88,36.4,57,0
39,19.5,90,0
39,19.2,23,1
25,33.7,51,1
52,15.2,59,0
61,26.1,31,0
20,33.0,85,1
59,32.7,63,0
58,41.7,21,0
83,36.7,56,0
18,23.3,64,1
29,31.8,28,1
29,27.6,60,1
44,37.4,37,1
43,37.6,31,1
92,32.1,27,0
70,39.6,42,0
54,38.2,29,0
8,32.4,60,1
54,23.6,54,0
28,35.2,95,1
27,16.0,42,1
35,28.0,68,0
60,30.7,74,0
81,19.7,41,0
77,24.4,49,0
73,25.4,92,0
37,17.5,28,1
85,37.2,44,0
82,33.3,49,0
44,18.4,39,1
42,15.1,74,0
91,19.8,44,0
39,26.1,45,0
43,33.2,88,1
82,21.2,50,0
37,20.6,67,0
18,40.4,87,1
53,26.8,52,0
9,28.7,66,1
41,19.7,51,0
76,19.8,37,0
75,23.9,22,0
62,22.3,63,0
7,30.6,64,1
25,41.3,91,1
86,39.4,86,0
84,41.7,54,0
66,37.8,21,0
36,30.4,74,1
41,23.8,61,0
81,17.6,80,0
56,23.9,53,0
63,18.4,90,0
71,20.4,24,0
80,36.6,63,0
40,18.7,85,0
63,20.7,55,0
41,35.0,71,1
90,25.2,75,0
60,27.1,88,0
83,30.6,78,0
7,26.0,33,1
63,33.9,22,0
60,30.8,30,0
38,31.8,30,1
15,15.7,47,1
72,22.0,77,0
18,24.1,81,1
50,26.3,61,0
5,32.6,29,1
74,34.7,74,0
7,33.5,69,1
67,32.9,53,0
77,38.9,43,0
31,22.7,46,1
52,31.5,75,0
78,29.0,22,0
40,23.8,22,1
87,24.0,72,0
57,38.1,93,0
34,28.1,59,1
10,18.7,53,1
27,36.5,75,1
14,27.7,88,1
80,19.5,62,0
62,18.4,24,0
21,23.9,50,1
73,23.7,82,0
59,35.1,68,0
43,28.9,29,1
